ID,Cycle,Setting1,Setting2,Setting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,RUL
179,52,42.0026,0.8419,100.0,445.0,549.77,1345.73,1136.97,3.91,5.71,137.97,2211.66,8307.38,1.02,42.08,130.15,2387.69,8067.2,9.38,0.02,332,2212,100.0,10.62,6.4685,129
179,53,20.0011,0.7,100.0,491.19,607.31,1488.8,1253.65,9.35,13.66,334.84,2323.94,8706.93,1.08,44.56,315.3,2388.07,8049.32,9.2226,0.02,365,2324,100.0,24.55,14.6438,128
179,54,9.9994,0.2518,100.0,489.05,605.35,1500.93,1309.0,10.52,15.49,394.63,2319.04,8769.44,1.26,45.59,371.35,2388.21,8124.2,8.7221,0.03,368,2319,100.0,28.54,17.1176,127
179,55,25.0022,0.6214,60.0,462.54,536.61,1258.73,1046.15,7.05,9.03,174.84,1915.15,8003.58,0.94,36.89,164.47,2028.06,7869.18,10.9002,0.02,307,1915,84.93,14.11,8.6854,126
179,56,20.0044,0.7008,100.0,491.19,607.7,1482.97,1251.62,9.35,13.66,334.57,2323.9,8710.93,1.08,44.49,314.83,2388.05,8049.07,9.2229,0.02,364,2324,100.0,24.31,14.6971,125
179,57,24.999,0.62,60.0,462.54,536.43,1262.36,1050.33,7.05,9.03,175.04,1915.07,7999.69,0.94,36.71,164.42,2028.04,7867.86,10.9013,0.02,307,1915,84.93,14.12,8.5559,124
179,58,10.0078,0.2504,100.0,489.05,604.19,1508.87,1313.71,10.52,15.49,394.25,2318.91,8763.45,1.26,45.43,371.52,2388.12,8120.22,8.6477,0.03,370,2319,100.0,28.59,17.0817,123
179,59,42.0005,0.8414,100.0,445.0,549.26,1354.12,1132.23,3.91,5.72,139.18,2211.68,8313.7,1.02,42.17,130.17,2387.77,8073.99,9.3912,0.02,331,2212,100.0,10.66,6.3356,122
179,60,9.9994,0.25,100.0,489.05,604.79,1499.12,1311.9,10.52,15.49,394.17,2318.92,8765.05,1.26,45.74,371.23,2388.21,8120.74,8.6818,0.03,369,2319,100.0,28.54,17.1493,121
179,61,25.0041,0.62,60.0,462.54,536.61,1262.14,1048.73,7.05,9.02,175.68,1915.19,8003.64,0.94,36.9,164.62,2028.03,7864.75,10.9041,0.02,306,1915,84.93,14.31,8.5586,120
179,62,10.0006,0.25,100.0,489.05,604.85,1500.85,1316.81,10.52,15.49,394.13,2318.96,8767.88,1.26,45.55,371.54,2388.21,8119.16,8.625,0.03,369,2319,100.0,28.52,17.1377,119
179,63,41.9983,0.84,100.0,445.0,549.28,1357.65,1121.04,3.91,5.71,137.94,2211.66,8308.62,1.02,42.2,130.42,2387.69,8068.98,9.3869,0.02,330,2212,100.0,10.51,6.331,118
179,64,20.0038,0.7,100.0,491.19,607.8,1490.57,1251.01,9.35,13.66,334.8,2323.9,8702.91,1.08,44.53,315.18,2388.09,8045.1,9.1948,0.02,366,2324,100.0,24.43,14.5934,117
179,65,41.9986,0.8412,100.0,445.0,549.83,1358.45,1127.31,3.91,5.72,137.75,2211.64,8314.79,1.02,42.22,130.33,2387.72,8070.97,9.3469,0.02,331,2212,100.0,10.6,6.4108,116
179,66,10.0015,0.2506,100.0,489.05,604.88,1500.96,1309.86,10.52,15.49,394.61,2318.96,8767.84,1.26,45.58,371.51,2388.21,8109.57,8.6453,0.03,371,2319,100.0,28.54,17.089,115
179,67,42.0016,0.84,100.0,445.0,549.53,1352.4,1126.25,3.91,5.72,138.78,2211.71,8311.81,1.02,42.2,130.03,2387.74,8071.64,9.3702,0.02,330,2212,100.0,10.7,6.366,114
179,68,0.0029,0.0011,100.0,518.67,643.54,1591.39,1413.37,14.62,21.61,553.23,2388.17,9047.41,1.3,47.6,521.31,2388.15,8120.41,8.4423,0.03,394,2388,100.0,38.89,23.3168,113
179,69,42.0046,0.8412,100.0,445.0,549.6,1350.61,1132.51,3.91,5.71,138.11,2211.69,8315.59,1.02,42.28,130.47,2387.75,8072.36,9.3736,0.02,332,2212,100.0,10.47,6.332,112
179,70,0.0021,0.0,100.0,518.67,642.55,1598.49,1410.49,14.62,21.61,553.61,2388.18,9049.19,1.3,47.52,521.52,2388.15,8123.02,8.4573,0.03,395,2388,100.0,38.74,23.3139,111
179,71,35.0041,0.8417,100.0,449.44,556.0,1367.85,1133.3,5.48,8.0,194.73,2222.66,8335.72,1.02,42.05,182.86,2387.81,8055.96,9.3352,0.02,334,2223,100.0,14.78,8.8372,110
179,72,10.0077,0.251,100.0,489.05,604.73,1505.96,1318.78,10.52,15.49,394.91,2319.03,8768.33,1.26,45.46,371.52,2388.21,8118.96,8.6595,0.03,370,2319,100.0,28.44,17.1529,109
179,73,41.999,0.84,100.0,445.0,549.63,1348.96,1129.64,3.91,5.72,139.05,2211.64,8307.08,1.02,42.22,130.27,2387.64,8070.8,9.3915,0.02,331,2212,100.0,10.67,6.343,108
179,74,20.0048,0.7009,100.0,491.19,607.97,1486.81,1255.27,9.35,13.66,334.68,2323.97,8706.53,1.08,44.55,314.25,2388.04,8052.2,9.2295,0.02,365,2324,100.0,24.43,14.6461,107
179,75,42.0028,0.84,100.0,445.0,549.59,1353.81,1127.53,3.91,5.71,138.24,2211.62,8309.23,1.02,42.15,130.6,2387.73,8073.86,9.3793,0.02,330,2212,100.0,10.74,6.2799,106
179,76,42.0027,0.84,100.0,445.0,550.05,1358.04,1126.13,3.91,5.71,138.01,2211.64,8308.99,1.02,42.03,129.86,2387.67,8072.15,9.4005,0.02,332,2212,100.0,10.53,6.2436,105
179,77,25.0011,0.6208,60.0,462.54,536.52,1267.42,1048.47,7.05,9.03,175.43,1915.1,7999.97,0.94,36.86,164.23,2028.01,7863.43,10.9341,0.02,308,1915,84.93,14.25,8.5737,104
179,78,0.0023,0.0011,100.0,518.67,642.78,1591.09,1409.31,14.62,21.61,552.78,2388.15,9037.25,1.3,47.54,520.77,2388.17,8121.26,8.4561,0.03,393,2388,100.0,38.91,23.3506,103
179,79,42.0051,0.8401,100.0,445.0,550.09,1356.45,1129.69,3.91,5.71,138.93,2211.64,8309.41,1.02,42.14,130.66,2387.67,8074.65,9.3677,0.02,332,2212,100.0,10.61,6.3122,102
179,80,42.0049,0.8401,100.0,445.0,549.28,1354.59,1127.42,3.91,5.71,139.01,2211.62,8311.99,1.02,42.34,130.29,2387.78,8076.88,9.3898,0.02,332,2212,100.0,10.47,6.4442,101
179,81,25.0031,0.62,60.0,462.54,536.59,1261.93,1046.91,7.05,9.02,175.64,1915.16,7998.14,0.94,36.79,164.66,2028.07,7867.47,10.9244,0.02,308,1915,84.93,14.44,8.6626,100
179,82,10.0035,0.2517,100.0,489.05,605.3,1499.1,1312.0,10.52,15.5,394.12,2318.98,8770.23,1.26,45.45,371.33,2388.23,8122.0,8.6453,0.03,369,2319,100.0,28.6,17.1624,99
179,83,10.001,0.25,100.0,489.05,605.25,1501.29,1315.33,10.52,15.5,394.3,2318.96,8773.26,1.26,45.45,371.47,2388.15,8120.42,8.6741,0.03,369,2319,100.0,28.49,17.0884,98
179,84,19.9983,0.7,100.0,491.19,607.2,1489.0,1249.62,9.35,13.66,333.26,2323.94,8716.59,1.08,44.55,314.8,2388.1,8052.21,9.2208,0.02,366,2324,100.0,24.53,14.6877,97
179,85,0.003,0.001,100.0,518.67,643.12,1591.87,1411.43,14.62,21.61,553.79,2388.15,9044.23,1.3,47.75,521.01,2388.18,8125.75,8.4568,0.03,394,2388,100.0,38.7,23.2192,96
179,86,0.0003,0.0013,100.0,518.67,643.02,1582.88,1406.82,14.62,21.61,553.31,2388.09,9043.08,1.3,47.52,521.51,2388.14,8127.34,8.4453,0.03,395,2388,100.0,38.89,23.3005,95
179,87,42.0065,0.84,100.0,445.0,550.0,1361.45,1125.01,3.91,5.71,138.67,2211.65,8309.36,1.02,42.24,130.55,2387.67,8067.21,9.3767,0.02,332,2212,100.0,10.64,6.2548,94
179,88,24.9992,0.6214,60.0,462.54,536.44,1262.79,1048.69,7.05,9.03,175.6,1915.15,8005.6,0.93,36.6,164.83,2028.02,7867.0,10.9324,0.02,308,1915,84.93,14.29,8.5575,93
179,89,0.0001,0.0,100.0,518.67,642.56,1593.41,1408.21,14.62,21.61,552.92,2388.14,9043.66,1.3,47.71,520.95,2388.15,8124.52,8.4423,0.03,394,2388,100.0,38.89,23.2454,92
179,90,9.9997,0.25,100.0,489.05,604.71,1504.25,1305.64,10.52,15.49,393.78,2319.02,8769.78,1.26,45.56,371.15,2388.15,8114.54,8.6652,0.03,370,2319,100.0,28.62,17.0655,91
179,91,25.0006,0.6217,60.0,462.54,536.89,1261.13,1051.97,7.05,9.02,175.32,1915.19,8003.89,0.94,36.82,164.26,2028.04,7865.47,10.9039,0.02,308,1915,84.93,14.23,8.6137,90
179,92,35.0047,0.8404,100.0,449.44,555.34,1370.77,1133.46,5.48,8.0,194.27,2222.75,8339.94,1.02,42.0,182.81,2387.83,8055.32,9.374,0.02,335,2223,100.0,14.83,9.0101,89
179,93,41.9982,0.8413,100.0,445.0,550.04,1356.7,1129.02,3.91,5.71,138.12,2211.62,8304.11,1.02,42.26,131.15,2387.69,8074.06,9.3856,0.02,333,2212,100.0,10.48,6.3993,88
179,94,35.0039,0.8403,100.0,449.44,555.23,1363.62,1133.59,5.48,8.0,193.83,2222.78,8344.61,1.02,41.89,182.6,2387.81,8053.0,9.3099,0.02,335,2223,100.0,14.82,8.878,87
179,95,25.0,0.6208,60.0,462.54,536.46,1263.63,1054.38,7.05,9.03,175.9,1915.14,7998.53,0.94,37.0,164.37,2028.03,7865.46,10.9207,0.02,308,1915,84.93,14.21,8.6258,86
179,96,20.0034,0.7007,100.0,491.19,607.77,1490.34,1254.61,9.35,13.66,334.08,2324.02,8719.9,1.07,44.39,314.87,2388.13,8052.62,9.2498,0.02,366,2324,100.0,24.55,14.5005,85
179,97,20.0033,0.7001,100.0,491.19,607.46,1487.22,1256.6,9.35,13.66,334.58,2323.94,8715.15,1.07,44.56,314.73,2388.14,8049.5,9.2487,0.02,366,2324,100.0,24.4,14.5813,84
179,98,42.004,0.84,100.0,445.0,549.68,1364.88,1127.3,3.91,5.72,138.5,2211.66,8314.84,1.02,42.14,129.62,2387.67,8069.68,9.3982,0.02,330,2212,100.0,10.53,6.3216,83
179,99,9.9983,0.25,100.0,489.05,604.94,1496.58,1311.66,10.52,15.5,394.43,2318.97,8769.85,1.26,45.5,371.55,2388.17,8112.88,8.6945,0.03,370,2319,100.0,28.57,17.1097,82
179,100,42.0076,0.842,100.0,445.0,549.52,1356.87,1136.89,3.91,5.71,138.26,2211.64,8308.86,1.02,42.24,130.57,2387.66,8072.56,9.4078,0.02,331,2212,100.0,10.69,6.2364,81
179,101,41.9993,0.84,100.0,445.0,549.72,1357.22,1133.8,3.91,5.72,139.12,2211.66,8310.77,1.02,42.24,130.34,2387.72,8073.56,9.3961,0.02,331,2212,100.0,10.45,6.3604,80
179,102,42.0064,0.8418,100.0,445.0,550.26,1356.49,1124.25,3.91,5.72,137.96,2211.63,8310.39,1.02,42.22,130.27,2387.7,8071.43,9.3873,0.02,328,2212,100.0,10.44,6.4278,79
179,103,42.0015,0.8403,100.0,445.0,549.87,1354.81,1127.1,3.91,5.72,138.64,2211.63,8312.38,1.02,42.25,130.53,2387.71,8075.2,9.4073,0.02,332,2212,100.0,10.64,6.3521,78
179,104,10.0016,0.2509,100.0,489.05,605.2,1501.5,1314.11,10.52,15.5,394.24,2319.0,8772.9,1.26,45.47,371.52,2388.19,8120.86,8.6823,0.03,370,2319,100.0,28.42,17.059,77
179,105,0.0014,0.0008,100.0,518.67,643.15,1588.12,1413.24,14.62,21.61,552.73,2388.15,9048.68,1.3,47.79,521.06,2388.18,8118.42,8.453,0.03,395,2388,100.0,38.78,23.205,76
179,106,10.0045,0.2513,100.0,489.05,605.37,1505.8,1319.85,10.52,15.5,393.49,2319.04,8766.48,1.26,45.73,371.41,2388.23,8114.87,8.6718,0.03,371,2319,100.0,28.49,17.0951,75
179,107,10.003,0.25,100.0,489.05,604.56,1503.72,1322.94,10.52,15.5,393.35,2318.98,8773.58,1.26,45.47,371.02,2388.18,8118.41,8.6874,0.03,371,2319,100.0,28.53,17.138,74
179,108,25.0024,0.62,60.0,462.54,536.86,1265.04,1047.16,7.05,9.02,175.67,1915.16,8000.66,0.94,36.8,164.41,2028.09,7863.24,10.963,0.02,308,1915,84.93,14.23,8.5428,73
179,109,10.0053,0.2516,100.0,489.05,605.76,1500.11,1312.02,10.52,15.5,393.54,2319.01,8765.02,1.26,45.57,371.1,2388.25,8114.29,8.6519,0.03,371,2319,100.0,28.5,17.1114,72
179,110,20.0028,0.7,100.0,491.19,608.19,1488.43,1257.02,9.35,13.66,334.47,2323.96,8716.33,1.08,44.53,314.7,2388.04,8048.03,9.2732,0.02,365,2324,100.0,24.34,14.5774,71
179,111,41.9997,0.8404,100.0,445.0,549.81,1352.63,1128.88,3.91,5.72,138.06,2211.62,8313.65,1.02,42.25,130.08,2387.68,8066.24,9.4254,0.02,331,2212,100.0,10.31,6.3892,70
179,112,25.0065,0.6212,60.0,462.54,537.22,1269.0,1056.49,7.05,9.03,175.09,1915.16,8004.18,0.94,36.91,164.2,2028.08,7862.4,10.9768,0.02,306,1915,84.93,14.11,8.486,69
179,113,25.002,0.62,60.0,462.54,536.92,1261.69,1063.51,7.05,9.02,175.43,1915.16,8011.97,0.94,36.88,164.75,2028.03,7865.68,10.9305,0.02,309,1915,84.93,14.5,8.5731,68
179,114,34.9981,0.8403,100.0,449.44,556.28,1377.78,1137.98,5.48,8.0,194.63,2222.71,8338.84,1.02,42.2,182.49,2387.85,8052.01,9.3943,0.02,335,2223,100.0,14.72,8.9176,67
179,115,42.0071,0.84,100.0,445.0,549.45,1348.5,1131.61,3.91,5.71,138.81,2211.61,8312.57,1.02,42.3,129.93,2387.7,8075.03,9.3965,0.02,333,2212,100.0,10.49,6.2974,66
179,116,42.0003,0.84,100.0,445.0,550.02,1349.81,1126.6,3.91,5.71,138.56,2211.6,8310.25,1.02,42.35,130.16,2387.64,8073.56,9.401,0.02,331,2212,100.0,10.52,6.3629,65
179,117,0.0003,0.002,100.0,518.67,642.94,1601.21,1413.47,14.62,21.61,553.64,2388.15,9043.55,1.3,47.77,520.68,2388.19,8118.97,8.4296,0.03,394,2388,100.0,38.56,23.2652,64
179,118,0.0007,0.0009,100.0,518.67,642.98,1593.97,1417.85,14.62,21.61,553.16,2388.15,9045.73,1.3,47.76,520.99,2388.19,8127.92,8.4819,0.03,394,2388,100.0,38.85,23.1869,63
179,119,19.9996,0.7019,100.0,491.19,608.39,1486.77,1250.78,9.35,13.66,334.16,2323.99,8719.29,1.08,44.83,314.73,2388.11,8050.71,9.2189,0.03,366,2324,100.0,24.37,14.6607,62
179,120,20.0041,0.7,100.0,491.19,607.74,1492.29,1253.49,9.35,13.66,334.42,2323.98,8712.77,1.08,44.67,315.13,2388.07,8049.72,9.2627,0.02,369,2324,100.0,24.36,14.5574,61
179,121,19.9997,0.7,100.0,491.19,607.86,1497.27,1258.33,9.35,13.66,334.58,2323.97,8712.61,1.08,44.55,314.63,2388.09,8047.19,9.2547,0.02,366,2324,100.0,24.37,14.6802,60
179,122,35.0061,0.8412,100.0,449.44,556.06,1366.36,1140.77,5.48,8.0,193.9,2222.69,8338.47,1.02,42.14,182.58,2387.84,8054.92,9.3722,0.02,336,2223,100.0,14.86,8.8301,59
179,123,42.0,0.84,100.0,445.0,549.68,1352.36,1125.23,3.91,5.72,138.9,2211.64,8308.48,1.02,42.17,130.17,2387.63,8077.33,9.3971,0.02,331,2212,100.0,10.74,6.3101,58
179,124,0.0008,0.0,100.0,518.67,643.07,1589.99,1411.55,14.62,21.61,552.46,2388.12,9039.16,1.3,47.79,521.2,2388.2,8118.93,8.4747,0.03,393,2388,100.0,38.66,23.2269,57
179,125,9.9986,0.2511,100.0,489.05,605.58,1500.07,1310.8,10.52,15.49,393.96,2319.02,8766.53,1.26,45.69,371.45,2388.21,8120.36,8.6551,0.03,372,2319,100.0,28.49,17.0362,56
179,126,35.0061,0.84,100.0,449.44,556.52,1368.14,1135.86,5.48,8.0,193.88,2222.71,8340.59,1.02,42.18,183.24,2387.76,8055.73,9.3712,0.02,335,2223,100.0,14.76,8.8712,55
179,127,20.0076,0.7,100.0,491.19,608.0,1491.35,1255.37,9.35,13.66,334.58,2324.03,8714.95,1.08,44.59,314.71,2388.11,8051.29,9.2573,0.03,364,2324,100.0,24.66,14.5908,54
179,128,0.0004,0.0,100.0,518.67,643.09,1594.83,1413.31,14.62,21.61,552.89,2388.21,9042.72,1.3,47.73,521.05,2388.21,8125.15,8.4775,0.03,395,2388,100.0,38.58,23.1623,53
179,129,41.9989,0.8415,100.0,445.0,549.74,1356.03,1133.77,3.91,5.71,138.56,2211.65,8315.83,1.02,42.22,130.25,2387.65,8075.5,9.3996,0.02,332,2212,100.0,10.76,6.4311,52
179,130,10.0008,0.2508,100.0,489.05,604.97,1499.62,1319.9,10.52,15.5,394.27,2319.01,8767.27,1.26,45.52,371.26,2388.23,8118.59,8.6894,0.03,371,2319,100.0,28.4,17.0358,51
179,131,42.0005,0.8416,100.0,445.0,549.85,1350.2,1125.1,3.91,5.71,138.9,2211.64,8305.79,1.02,42.34,130.41,2387.67,8073.17,9.4161,0.02,331,2212,100.0,10.49,6.2272,50
179,132,0.0028,0.0,100.0,518.67,643.09,1594.54,1413.95,14.62,21.61,552.26,2388.21,9051.05,1.3,47.56,520.77,2388.18,8133.88,8.4673,0.03,395,2388,100.0,38.62,23.2274,49
179,133,42.0058,0.84,100.0,445.0,549.36,1356.99,1135.55,3.91,5.71,138.52,2211.61,8307.88,1.02,42.46,130.22,2387.63,8077.21,9.4202,0.02,332,2212,100.0,10.52,6.4199,48
179,134,10.0005,0.2519,100.0,489.05,605.21,1502.93,1317.27,10.52,15.5,393.85,2319.08,8762.12,1.26,45.7,370.83,2388.28,8116.2,8.6991,0.03,370,2319,100.0,28.4,17.1823,47
179,135,10.007,0.2517,100.0,489.05,605.63,1504.13,1314.03,10.52,15.5,394.07,2319.01,8768.72,1.26,45.56,370.73,2388.21,8116.5,8.7043,0.03,371,2319,100.0,28.57,17.0607,46
179,136,25.0045,0.6202,60.0,462.54,537.38,1267.49,1058.92,7.05,9.02,175.08,1915.18,8005.66,0.94,37.09,164.39,2028.03,7869.54,10.9598,0.02,309,1915,84.93,14.35,8.5231,45
179,137,42.0039,0.8418,100.0,445.0,550.11,1353.46,1126.85,3.91,5.72,138.1,2211.59,8312.57,1.02,42.44,130.22,2387.66,8070.84,9.3903,0.02,332,2212,100.0,10.48,6.2461,44
179,138,35.0025,0.84,100.0,449.44,556.65,1370.03,1142.93,5.48,8.0,193.77,2222.73,8336.49,1.02,42.26,182.83,2387.8,8055.71,9.3624,0.02,336,2223,100.0,14.79,8.9028,43
179,139,41.9981,0.8408,100.0,445.0,549.85,1349.76,1130.89,3.91,5.71,137.86,2211.55,8312.23,1.02,42.4,130.33,2387.57,8073.03,9.4416,0.02,332,2212,100.0,10.62,6.2471,42
179,140,10.0037,0.25,100.0,489.05,605.53,1503.51,1319.92,10.52,15.49,394.11,2319.08,8763.98,1.26,45.87,371.55,2388.27,8118.84,8.6814,0.03,372,2319,100.0,28.43,17.1855,41
179,141,0.0019,0.0007,100.0,518.67,643.14,1594.18,1419.32,14.62,21.61,551.89,2388.18,9044.97,1.3,47.93,520.7,2388.14,8120.89,8.4624,0.03,394,2388,100.0,38.62,23.0909,40
179,142,35.0046,0.84,100.0,449.44,556.37,1367.63,1140.45,5.48,8.0,193.37,2222.73,8341.53,1.02,42.41,182.86,2387.87,8057.22,9.3538,0.02,335,2223,100.0,14.77,9.0074,39
179,143,42.0042,0.8415,100.0,445.0,550.27,1359.03,1131.55,3.91,5.72,138.19,2211.62,8311.72,1.02,42.37,130.01,2387.68,8078.1,9.4214,0.02,331,2212,100.0,10.38,6.3939,38
179,144,0.0009,0.0,100.0,518.67,643.38,1592.61,1419.06,14.62,21.61,552.46,2388.26,9041.48,1.3,47.97,520.85,2388.19,8121.87,8.4629,0.03,394,2388,100.0,38.69,23.2453,37
179,145,10.0067,0.2503,100.0,489.05,605.43,1512.26,1323.22,10.52,15.5,393.67,2319.07,8776.86,1.26,45.71,370.26,2388.29,8118.0,8.6843,0.03,371,2319,100.0,28.28,17.0888,36
179,146,35.0031,0.84,100.0,449.44,556.01,1371.7,1145.33,5.48,8.0,194.33,2222.69,8340.21,1.02,42.25,182.56,2387.76,8052.19,9.3787,0.02,336,2223,100.0,14.72,8.7884,35
179,147,9.9994,0.2516,100.0,489.05,604.74,1502.3,1315.4,10.52,15.5,394.11,2319.04,8770.13,1.26,45.81,371.36,2388.29,8117.0,8.698,0.03,372,2319,100.0,28.3,16.9866,34
179,148,35.0026,0.8409,100.0,449.44,556.42,1371.34,1136.52,5.48,8.0,194.82,2222.75,8339.71,1.02,42.28,182.64,2387.88,8059.88,9.3519,0.02,336,2223,100.0,14.99,8.816,33
179,149,42.0062,0.8419,100.0,445.0,549.7,1356.15,1141.94,3.91,5.71,138.19,2211.53,8313.3,1.02,42.53,130.0,2387.55,8071.79,9.4192,0.02,331,2212,100.0,10.4,6.3999,32
179,150,0.0007,0.0,100.0,518.67,643.41,1598.32,1420.66,14.62,21.61,551.91,2388.19,9043.16,1.3,47.82,520.44,2388.3,8123.94,8.4999,0.03,395,2388,100.0,38.75,23.1751,31
179,151,42.0061,0.84,100.0,445.0,550.0,1371.45,1134.78,3.91,5.72,137.85,2211.54,8311.72,1.02,42.52,129.95,2387.6,8070.86,9.4377,0.02,332,2212,100.0,10.43,6.2839,30
179,152,20.0074,0.7006,100.0,491.19,608.27,1491.34,1266.26,9.35,13.66,333.32,2324.06,8721.22,1.08,44.8,314.14,2388.15,8053.71,9.2681,0.03,366,2324,100.0,24.32,14.5089,29
179,153,35.0036,0.84,100.0,449.44,556.51,1370.69,1139.79,5.48,8.0,193.83,2222.78,8338.53,1.02,42.42,182.11,2387.86,8056.13,9.4081,0.02,335,2223,100.0,14.7,8.7942,28
179,154,0.0016,0.0,100.0,518.67,643.57,1599.07,1417.57,14.62,21.61,552.51,2388.25,9045.62,1.3,48.02,519.89,2388.27,8126.8,8.5143,0.03,396,2388,100.0,38.59,23.2221,27
179,155,35.0066,0.84,100.0,449.44,556.23,1378.41,1140.79,5.48,8.0,194.01,2222.74,8341.48,1.02,42.39,182.18,2387.8,8051.65,9.3814,0.02,336,2223,100.0,14.63,8.7736,26
179,156,35.007,0.84,100.0,449.44,556.42,1365.44,1144.1,5.48,8.0,193.62,2222.72,8339.51,1.02,42.13,182.15,2387.84,8055.34,9.3965,0.02,337,2223,100.0,14.69,8.854,25
179,157,35.003,0.8417,100.0,449.44,556.35,1375.08,1139.51,5.48,8.0,194.2,2222.74,8350.57,1.02,42.41,182.46,2387.8,8053.05,9.4006,0.02,337,2223,100.0,14.67,8.8929,24
179,158,10.0043,0.2519,100.0,489.05,605.63,1506.02,1320.76,10.52,15.5,394.52,2319.06,8772.41,1.26,45.68,370.65,2388.31,8114.06,8.7166,0.03,373,2319,100.0,28.4,17.0447,23
179,159,42.0039,0.8417,100.0,445.0,550.4,1359.21,1140.91,3.91,5.71,138.18,2211.59,8315.17,1.02,42.5,130.35,2387.63,8074.88,9.4511,0.02,333,2212,100.0,10.74,6.2591,22
179,160,25.0034,0.6209,60.0,462.54,537.37,1265.86,1063.19,7.05,9.03,175.06,1915.11,8007.58,0.94,37.15,164.05,2027.96,7868.0,10.968,0.02,309,1915,84.93,14.19,8.5101,21
179,161,35.0049,0.84,100.0,449.44,556.83,1370.91,1139.62,5.48,8.0,194.24,2222.71,8339.03,1.02,42.41,182.85,2387.78,8055.83,9.3684,0.02,337,2223,100.0,14.79,8.7715,20
179,162,9.9983,0.25,100.0,489.05,605.22,1513.12,1330.3,10.52,15.5,393.72,2319.07,8767.48,1.26,45.93,370.53,2388.32,8116.83,8.7735,0.03,371,2319,100.0,28.5,16.9499,19
179,163,9.9985,0.25,100.0,489.05,605.42,1505.73,1329.33,10.52,15.5,393.3,2319.1,8766.93,1.26,45.83,371.25,2388.36,8111.82,8.7176,0.03,371,2319,100.0,28.33,17.033,18
179,164,19.9987,0.7,100.0,491.19,608.65,1488.51,1259.58,9.35,13.66,333.86,2324.0,8709.96,1.08,44.76,313.97,2388.18,8048.79,9.2659,0.03,367,2324,100.0,24.24,14.627,17
179,165,41.9984,0.8414,100.0,445.0,550.11,1363.5,1144.62,3.91,5.72,138.26,2211.6,8317.75,1.02,42.47,130.07,2387.56,8065.55,9.4681,0.02,332,2212,100.0,10.47,6.2418,16
179,166,10.0058,0.2515,100.0,489.05,605.2,1505.79,1323.13,10.52,15.5,392.9,2319.12,8773.73,1.26,46.08,371.05,2388.41,8111.84,8.7685,0.03,372,2319,100.0,28.47,17.0347,15
179,167,25.0019,0.6212,60.0,462.54,536.58,1270.52,1068.12,7.05,9.03,174.0,1915.14,8010.87,0.94,37.08,164.37,2027.99,7863.46,11.0025,0.02,309,1915,84.93,14.2,8.4954,14
179,168,10.0079,0.2508,100.0,489.05,605.54,1508.15,1325.71,10.52,15.5,393.44,2319.1,8768.49,1.26,45.98,370.69,2388.32,8115.92,8.7332,0.03,370,2319,100.0,28.28,17.0217,13
179,169,24.9997,0.62,60.0,462.54,537.52,1264.43,1063.06,7.05,9.03,175.21,1915.06,8003.75,0.94,37.01,164.67,2028.01,7864.0,11.0153,0.02,310,1915,84.93,14.14,8.5333,12
179,170,41.9997,0.8404,100.0,445.0,550.67,1360.96,1138.7,3.91,5.71,138.61,2211.49,8318.28,1.02,42.61,130.06,2387.51,8070.42,9.4533,0.02,334,2212,100.0,10.62,6.3002,11
179,171,20.0016,0.7,100.0,491.19,608.43,1500.28,1269.06,9.35,13.66,333.37,2324.06,8723.78,1.08,44.92,314.45,2388.15,8050.41,9.2994,0.03,367,2324,100.0,24.37,14.518,10
179,172,20.0008,0.7,100.0,491.19,608.14,1493.52,1270.73,9.35,13.66,332.95,2324.08,8713.18,1.07,45.03,313.94,2388.22,8047.83,9.3096,0.03,368,2324,100.0,24.25,14.5963,9
179,173,0.0003,0.0005,100.0,518.67,643.76,1595.75,1422.47,14.62,21.61,551.28,2388.25,9041.22,1.3,47.99,519.66,2388.28,8119.1,8.4679,0.03,396,2388,100.0,38.54,23.2132,8
179,174,42.0001,0.8407,100.0,445.0,550.76,1363.34,1142.43,3.91,5.72,138.13,2211.5,8314.57,1.02,42.73,129.83,2387.5,8063.71,9.4625,0.02,333,2212,100.0,10.63,6.2546,7
179,175,35.0066,0.8417,100.0,449.44,556.25,1371.44,1144.1,5.48,8.0,193.3,2222.75,8336.86,1.02,42.44,182.57,2387.7,8054.26,9.3904,0.02,338,2223,100.0,14.68,8.7991,6
179,176,19.9984,0.7,100.0,491.19,608.95,1498.9,1261.67,9.35,13.66,333.03,2324.09,8718.59,1.07,44.94,314.01,2388.19,8049.01,9.297,0.03,368,2324,100.0,24.12,14.3883,5
179,177,10.0061,0.25,100.0,489.05,605.56,1512.8,1322.69,10.52,15.5,392.67,2319.16,8770.55,1.26,46.09,370.5,2388.46,8117.17,8.7666,0.03,373,2319,100.0,28.11,16.9708,4
179,178,42.0077,0.84,100.0,445.0,550.23,1363.62,1139.81,3.91,5.72,138.73,2211.49,8308.32,1.02,42.65,130.01,2387.57,8070.99,9.4679,0.02,332,2212,100.0,10.61,6.3095,3
